"";"BD";"mode_eqt";"fiche_n";"id_sortie";"id_obs";"date";"a";"m";"j";"Saisie";"etat_mer";"temp";"force_v";"direct_v";"direct_h";"neb";"phase_lune";"y_lat";"y_degres";"y_min_dec";"y_lat_DD";"lat";"x_lon";"x_degres";"x_min_dec";"x_lon_DD";"mod_peche";"prof_m_moyen";"nb_pecheur";"h_debut";"heure_enq";"h_fin";"Temps_peche_effectif";"Temps_peche_estime";"deb_sortie";"fin_sortie";"obs";"act_peche";"debarq";"commune";"code_insee";"res_tour";"pdb";"csm";"pe";"po";"espcib1";"espcib2";"espcib3";"z_1";"z_2";"z_3";"z_4";"z_6";"z_7";"z_8";"z_9";"z_54";"z_55";"z_56";"z_57";"z_58";"z_59";"z_60";"z_61";"esp_cib";"mort_pss";"mort_cru";"mort_mll";"mort_vers";"mort_esp";"viv_vers";"viv_pss";"viv_cru";"viv_moll";"autre";"viv_esp";"autre_app";"procu_app";"agachon";"indienne";"chas_trou";"tra_fond";"tra_surf";"pierre";"palangro";"palangre";"nasse";"ligne_m";"broume";"flotteur";"peche_cal";"surfcas";"pelote";"pierre_bd";"sout_bd";"leurre_tt";"turlutte";"leur_surf";"rockfish";"shad";"shore_jigg";"jigging";"tenya";"madai";"inchiku";"fireball";"autre_tech";"prise_jour";"sexe";"age";"age_moyen";"cat_pro";"act_pro";"assoc";"nom_asso";"deb_age";"temps_parc";"nb_sort_an";"f";"m2";"j3";"j4";"a5";"s";"o";"n";"d";"niql";"vac";"we";"sem";"aube";"matin";"soir";"crepuscule";"nuit";"apm";"journee";"nimp_q";"p_no_kill";"bag_thon";"doursin";"joursin";"foursin";"moursin";"aoursin";"pourc_sem";"pourc_we";"pour_jf";"nb_sort_an6";"dur_sort";"secteur_po";"secteur_po7";"douz_jour";"douz_jour8";"nb_pech_o";"dur_moy_o";"nb_ours";"nb_sous_tail";"poss_bat";"type_bat";"motor";"longueur";"loca_bat";"loca_dom";"port_atta";"gps";"sondeur";"vivier";"table_traçante";"vire_ligne";"autre9";"anc_posid";"dep_pdb";"dep_pe";"dep_csm";"dep_po";"co_pnmcca";"zone_pro";"reg_pech_l";"reg_pech_o";"sais_pech_o";"tail_min_o";"quot_max_o";"inf_pech_l";"avis_mes_l";"avis_mes_o";"obs_stock_o";"obs_stock_l";"q_esp";"raison_var";"comm_rais_var";"solu_gest";"comm_gest";"esp_n_ind";"nom_esp_ind";"res_alien";"avis_pnm";"accessibilite";"proximite";"connaissance";"recommandation";"autre10";"abondance";"tranquilite";"fonds_rech"
"11";"PNMCA";"terrain";"11";"PECHLOIS2020_0004";"PECHLOIS2020_0004_C";2020-08-19;"2020";"08";"19";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°48.624'";42;"48.624000000000002";"42.810400000000001";"NA";"9°29.405'";9;"29.405000000000001";"9.4900833333333328";"pdb";"0.5";"1";08:00:00;08:15:00;09:30:00;00:15:00;01:30:00;07:00:00;14:00:00;"NA";"cote_rocheuse";0;"Sisco";"2B281";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"toutes";0;0;0;0;0;0;0;0;0;1;"0";"pain";"mag_spe";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";">50";50;"activite";"Chomeur";NA;"NA";"10";"12";"5";0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"NA";"NA";"NA";"NA";"NA";"NA";0;0;0;0;0;0;"NA";"1";"0";"0";"0";"non";"non";"oui_peu";"NA";"NA";"NA";"NA";"non_pv";"p_avis";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"NA";"NA";"non";"NA";"NA";"t_positif";1;1;0;0;0;0;0;"aucun_part"
"12";"PNMCA";"terrain";"12";"PECHLOIS2020_0005";"PECHLOIS2020_0005_A";2020-08-20;"2020";"08";"20";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°50.501'";42;"50.500999999999998";"42.841683333333336";"NA";"9°29.025'";9;"29.024999999999999";"9.4837500000000006";"pdb";"1";"1";19:30:00;19:45:00;21:30:00;00:15:00;02:00:00;19:00:00;22:00:00;"NA";"cote_rocheuse";0;"Pietracorbara";"2B224";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"toutes, soupe";0;1;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";">50";50;"retraite";"Retraite";NA;"NA";"10";"50";"15";0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"NA";"NA";"NA";"NA";"NA";"NA";0;0;0;0;0;0;"NA";"1";"0";"0";"0";"oui";"oui";"oui_peu";"NA";"NA";"NA";"NA";"oui_peu";"adapt";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"NA";"NA";"non";"NA";"NA";"t_positif";1;0;1;0;1;0;1;"aucun_part"
"13";"PNMCA";"terrain";"13";"PECHLOIS2020_0005";"PECHLOIS2020_0005_B";2020-08-20;"2020";"08";"20";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°57.127'";42;"57.127000000000002";"42.952116666666669";"NA";"9°27.395'";9;"27.395";"9.4565833333333327";"csm";"10";"1";18:00:00;20:15:00;20:00:00;02:15:00;02:00:00;19:00:00;22:00:00;"NA";"NA";0;"Macinaghju";"2B261";"resident";1;1;0;0;"NA";"NA";"NA";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"Diplodus spp, Dicentrarchus labrax, Labrus spp, Octopus vulgaris";0;0;0;0;0;0;0;0;0;0;"0";"0";"NA";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus, Labrus sp";"homme";"20-30";25;"activite";"Vendeur";NA;"NA";"10";"20";"15";0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"NA";"NA";"NA";"NA";"NA";"NA";0;0;0;0;0;0;"NA";"0";"0";"2";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"adapt";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"Revoir reglementation";"Mais il faut adapter/faire evoluer les tailles, limiter les prises /j/pecheur";"non";"NA";"NA";"positif";1;1;1;0;1;0;0;"rocheux"
"14";"PNMCA";"terrain";"14";"PECHLOIS2020_0005";"PECHLOIS2020_0005_C";2020-08-20;"2020";"08";"20";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°52.233'";42;"52.232999999999997";"42.870550000000001";"NA";"9°28.700'";9;"28.7";"9.4783333333333335";"pdb";"1";"1";20:00:00;20:50:00;22:00:00;00:50:00;02:00:00;19:00:00;22:00:00;"NA";"cote_rocheuse";0;"Pietracorbara";"2B224";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"toutes";0;1;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Mugil sp";"homme";"40-50";45;"activite";"Livreur";NA;"NA";"10";"30";"15";0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"NA";"NA";"NA";"NA";"NA";"NA";0;0;0;0;0;0;"NA";"1";"0";"0";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"adapt";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"Revoir reglementation";"Permettre aux especes d'avoir un temps de repos biologique";"non";"NA";"NA";"t_positif";1;1;0;0;0;0;1;"aucun_part"
"15";"PNMCA";"terrain";"15";"PECHLOIS2020_0005";"PECHLOIS2020_0005_D";2020-08-20;"2020";"08";"20";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°45.500'";42;"45.5";"42.758333333333333";"NA";"9°27.955'";9;"27.954999999999998";"9.4659166666666668";"pdb";"1";"2";20:00:00;21:00:00;23:00:00;01:00:00;03:00:00;19:00:00;22:00:00;"NA";"cote_rocheuse";0;"Lavasina";"2B043";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"toutes";0;1;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";"30-40";35;"sans_emploi";"Sans_emploi";NA;"NA";"10";"30";"15";0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"NA";"NA";"NA";"NA";"NA";"NA";0;0;0;0;0;0;"NA";"1";"0";"0";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"insuffi";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"Revoir reglementation";"Mesures a adapter en fonction des especes";"non";"NA";"NA";"t_positif";1;1;1;0;1;0;0;"aucun_part"
"16";"PNMCA";"terrain";"16";"PECHLOIS2020_0006";"PECHLOIS2020_0006_A";2020-08-21;"2020";"08";"21";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°41.841'";42;"41.841000000000001";"42.69735";"NA";"9°19.380'";9;"19.38";"9.3230000000000004";"pdb";"1";"1";06:00:00;07:40:00;09:00:00;01:40:00;03:00:00;07:00:00;13:00:00;"NA";"cote_rocheuse";0;"Saint_Florent";"2B298";"occasionnel";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"toutes";0;1;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Diplodus sargus, Coris julis, Serranus scriba";"homme";"40-50";45;"activite";"Chef_d'entreprise";NA;"NA";"10";"NA";"5";0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"NA";"NA";"NA";"NA";"NA";"NA";0;0;0;0;0;0;"NA";"1";"0";"0";"0";"non";"non";"non_pv";"NA";"NA";"NA";"NA";"non_pdt";"p_avis";"NA";"NA";"nsp";"NA";"NA";"NA";"NA";"NA";"non";"NA";"NA";"positif";1;1;0;0;0;0;0;"aucun_part"
"17";"PNMCA";"terrain";"17";"PECHLOIS2020_0007";"PECHLOIS2020_0006_B";2020-08-21;"2020";"08";"21";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°44.223'";42;"44.222999999999999";"42.737049999999996";"NA";"9°20.690'";9;"20.69";"9.3448333333333338";"pdb";"1";"1";06:00:00;08:40:00;10:00:00;02:40:00;04:00:00;07:00:00;13:00:00;"NA";"cote_rocheuse";0;"Farinole";"2B109";"resident";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"toutes";1;0;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Coris julis, Serranus scriba, Diplodus sargus";"homme";">50";50;"retraite";"Retraite";NA;"NA";"5";"60";"15";0;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"NA";"NA";"NA";"NA";"NA";"NA";0;0;0;0;0;0;"NA";"1";"0";"0";"0";"non";"oui";"oui_peu";"NA";"NA";"NA";"NA";"oui_peu";"insuffi";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"Uniformiser reglementation";"Limiter les captures par pecheurs";"non";"NA";"NA";"t_positif";1;1;0;0;0;0;1;"rocheux"
"18";"PNMCA";"terrain";"18";"PECHLOIS2020_0007";"PECHLOIS2020_0007_A";2020-08-25;"2020";"08";"25";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°41.666'";42;"41.665999999999997";"42.694433333333336";"NA";"9°16.896'";9;"16.896000000000001";"9.2815999999999992";"pe";"10";"4";07:00:00;08:45:00;09:00:00;01:45:00;02:00:00;07:00:00;14:00:00;"NA";"en_mer";0;"Saint_Florent";"2B298";"resident";0;0;1;1;"NA";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"soupe";0;1;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Serranus scriba, Trachinus draco";"homme";">50";50;"retraite";"Retraite";NA;"NA";"NA";"NA";"15";0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"oui";"coque_dure";"250";"7.5";"NA";"NA";"NA";1;1;0;0;0;0;"oui";"0";"0";"0";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"p_avis";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"NA";"NA";"non";"NA";"NA";"t_positif";1;1;1;0;1;0;0;"aucun_part"
"19";"PNMCA";"terrain";"19";"PECHLOIS2020_0007";"PECHLOIS2020_0007_B";2020-08-25;"2020";"08";"25";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°42.456'";42;"42.456000000000003";"42.707599999999999";"NA";"9°15.724'";9;"15.724";"9.2620666666666658";"pe";"10";"2";07:00:00;09:05:00;10:00:00;02:05:00;03:00:00;07:00:00;14:00:00;"pecheurs italiens";"en_mer";0;"Saint_Florent";"2B298";"occasionnel";0;0;1;0;"NA";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"toutes";0;1;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";">50";50;"retraite";"Retraite";NA;"NA";"NA";"NA";"5";0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"oui";"coque_dure";"110";"5.2";"domicile";"Saint-Florent";"NA";1;1;0;0;0;0;"oui";"0";"2";"0";"0";"non";"non";"non_pdt";"NA";"NA";"NA";"NA";"non_pdt";"p_avis";"NA";"NA";"nsp";"NA";"NA";"NA";"NA";"NA";"non";"NA";"NA";"p_avis";1;1;0;0;0;0;0;"aucun_part"
"20";"PNMCA";"terrain";"20";"PECHLOIS2020_0007";"PECHLOIS2020_0007_C";2020-08-25;"2020";"08";"25";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°46.042'";42;"46.042000000000002";"42.767366666666668";"NA";"9°12.107'";9;"12.106999999999999";"9.2017833333333332";"pe";"20";"2";08:30:00;09:50:00;12:00:00;01:20:00;03:30:00;07:00:00;14:00:00;"peche depuis 40 ans entre Calvi et IleNARousse";"en_mer";0;"Corbara";"2B093";"occasionnel";1;0;1;0;"NA";"NA";"NA";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;"soupe, Dentex dentex, Sparus aurata, Seriola dumerili";0;0;1;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";">50";50;"retraite";"Retraite";NA;"NA";"10";"NA";"5";0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"oui";"semi_rigide";"150";"6.5";"port";"NA";"Saint Ambroggio";1;1;0;0;0;0;"oui";"0";"5";"0";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"adapt";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"NA";"NA";"non";"NA";"NA";"t_positif";0;0;0;0;1;0;0;"aucun_part"
"21";"PNMCA";"terrain";"21";"PECHLOIS2020_0007";"PECHLOIS2020_0007_D";2020-08-25;"2020";"08";"25";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°57.756'";42;"57.756";"42.962600000000002";"NA";"9°28.857'";9;"28.856999999999999";"9.48095";"pe";"15";"3";09:30:00;11:30:00;12:00:00;02:00:00;02:30:00;07:00:00;14:00:00;"pecheurs italiens";"en_mer";0;"Macinaghju";"2B261";"secondaire";0;0;1;0;"NA";"NA";"NA";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;"toutes";0;0;0;0;0;1;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";">50";50;"retraite";"Retraite";NA;"NA";"NA";"40";"15";0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"oui";"coque_dure";"480";"9.9";"NA";"NA";"NA";1;1;0;0;0;0;"oui";"0";"5";"0";"0";"non";"oui";"oui_peu";"NA";"NA";"NA";"NA";"oui_peu";"p_avis";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"NA";"NA";"non";"NA";"NA";"p_avis";1;1;1;0;1;0;0;"aucun_part"
"22";"PNMCA";"terrain";"22";"PECHLOIS2020_0008";"PECHLOIS2020_0008_A";2020-08-26;"2020";"08";"26";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°44.874'";42;"44.874000000000002";"42.747900000000001";"NA";"9°28.082'";9;"28.082000000000001";"9.4680333333333326";"pe";"10";"2";07:00:00;07:50:00;12:00:00;00:50:00;05:00:00;07:00:00;13:00:00;"NA";"en_mer";0;"Brando";"2B043";"resident";1;0;1;0;"NA";"NA";"NA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"toutes";0;1;0;0;0;1;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";">50";50;"retraite";"Retraite";NA;"NA";"7";"30";"15";0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"oui";"coque_dure";"6";"3.5";"domicile";"Lavasina";"NA";0;0;0;0;0;0;"oui";"0";"1";"0";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"adapt";"NA";"NA";"bcp_dimi";"toutes (en bateau et du bord)";"NA";"NA";"NA";"NA";"non";"NA";"NA";"t_positif";1;1;0;0;0;0;0;"aucun_part"
"23";"PNMCA";"terrain";"23";"PECHLOIS2020_0008";"PECHLOIS2020_0008_B";2020-08-26;"2020";"08";"26";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°45.143'";42;"45.143000000000001";"42.752383333333334";"NA";"9°28.436'";9;"28.436";"9.4739333333333331";"csm";"15";"2";06:00:00;08:05:00;08:00:00;02:05:00;02:00:00;07:00:00;13:00:00;"NA";"en_mer";0;"Bastia";"2B033";"resident";0;1;0;0;"NA";"NA";"NA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"Dentex dentex, Sparus aurata, Seriola dumerili, Dicentrarchus labrax";0;0;0;0;0;0;0;0;0;0;"0";"0";"NA";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"NA";"homme";"40-50";15;"activite";"Peintre";NA;"Sagro aquatique club";"12";"30";"40";1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;"non";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"coque_dure";"17";"7";"domicile";"Bastia";"NA";0;1;0;0;0;0;"oui";"0";"0";"2";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"insuffi";"NA";"NA";"bcp_dimi";"toutes (depuis la disparition des grandes nacres, plus rien)";"NA";"NA";"Sensibiliser";"Les jeunes generations ne fait pas attention a ce qu'ils chassent/peches";"non";"NA";"NA";"t_positif";1;0;0;0;0;0;0;"aucun_part"
"24";"PNMCA";"terrain";"24";"PECHLOIS2020_0008";"PECHLOIS2020_0008_C";2020-08-26;"2020";"08";"26";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°47.013'";42;"47.012999999999998";"42.783549999999998";"NA";"9°29.279'";9;"29.279";"9.4879833333333341";"pe";"10";"2";07:00:00;08:30:00;09:00:00;01:30:00;02:00:00;07:00:00;13:00:00;"president association port Erbalunga";"en_mer";0;"Erbalunga";"2B043";"resident";0;0;1;1;"NA";"NA";"NA";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;"toutes";0;0;1;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Serranus scriba";"homme";">50";50;"retraite";"Retraite";NA;"Asso Port Erbalunga";"20";"50";"5";0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"oui";"coque_dure";"110";"5.5";"NA";"NA";"NA";1;1;0;0;0;0;"oui";"0";"2";"0";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"adapt";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"NA";"NA";"non";"NA";"NA";"p_avis";1;1;1;0;1;0;0;"aucun_part"
"25";"PNMCA";"terrain";"25";"PECHLOIS2020_0008";"PECHLOIS2020_0008_D";2020-08-26;"2020";"08";"26";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°50.169'";42;"50.168999999999997";"42.836150000000004";"NA";"9°30.130'";9;"30.13";"9.5021666666666675";"pe";"10";"1";06:30:00;08:45:00;10:00:00;02:15:00;03:30:00;07:00:00;13:00:00;"NA";"en_mer";0;"Pietracorbara";"2B224";"resident";0;0;1;1;"NA";"NA";"NA";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"toutes";0;1;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Trachinus draco, Pagellus erythrinus, Spondyliosoma cantharus, Scomber scombrus";"homme";">50";50;"retraite";"Retraite";NA;"NA";"14";"50";"30";0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"oui";"coque_dure";"50";"5";"NA";"NA";"NA";0;1;0;0;0;0;"oui";"0";"4";"0";"0";"non";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"insuffi";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"Sensibiliser";"Meilleur information pour les pecheurs";"non";"NA";"NA";"t_positif";1;1;1;0;1;0;0;"aucun_part"
"26";"PNMCA";"terrain";"26";"PECHLOIS2020_0008";"PECHLOIS2020_0008_E";2020-08-26;"2020";"08";"26";"Laure_Helene_GARSI";"0";"NA";"NA";"NA";"NA";"NA";"NA";"42°52.162'";42;"52.161999999999999";"42.869366666666664";"NA";"9°29.386'";9;"29.385999999999999";"9.4897666666666662";"pe";"10";"5";08:00:00;09:05:00;10:00:00;01:05:00;02:00:00;07:00:00;13:00:00;"NA";"en_mer";0;"Santa_Severa";"2B152";"secondaire";1;0;0;0;"NA";"NA";"NA";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;"soupe";0;1;0;0;0;0;0;0;0;0;"0";"0";"mag_spe";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Serranus scriba, Boops boops, Trachurus trachurus";"femme";">50";50;"activite";"Enseignante";NA;"NA";"10";"50";"15";0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;"oui";"non";NA;NA;NA;NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";"NA";NA;"NA";NA;"NA";"NA";"non";"semi_rigide";"50";"6";"NA";"NA";"NA";0;0;0;0;0;1;"oui";"0";"4";"0";"0";"oui";"oui";"oui_taf";"NA";"NA";"NA";"NA";"oui_taf";"adapt";"NA";"NA";"bcp_dimi";"toutes";"NA";"NA";"NA";"NA";"non";"NA";"NA";"positif";1;1;1;0;1;0;0;"aucun_part"
